ころがる	転がる	To Roll	vocabulary	ころがる, 転: ころ: kun	intransitive verb, godan verb
しんか	進化	Evolution	vocabulary	しんか, 進: しん: on, 化: か: on	noun, する verb
あおば	青葉	Fresh Leaves	vocabulary	あおば, 青: あお: kun, 葉: ば: kun	noun
あける	開ける	To Open	vocabulary	あける, 開: あ: kun	transitive verb, ichidan verb
かいはつ	開発	Development	vocabulary	かいはつ, 開: かい: on, 発: はつ: on	noun, する verb, の adjective
きく	聞く	To Hear	vocabulary	きく, 聞: き: kun	transitive verb, godan verb
せん	線	Line	vocabulary	せん, 線: せん: on	noun, suffix
きょうちょう	強調	Emphasis	vocabulary	きょうちょう, 強: きょう: on, 調: ちょう: on	noun, する verb
しらべる	調べる	To Investigate	vocabulary	しらべる, 調: しら: kun	transitive verb, ichidan verb
おや	親	Parent	vocabulary	おや, 親: おや: kun	noun
したしい	親しい	Intimate	vocabulary	したしい, 親: した: kun	い adjective
しんせつ	親切	Kind	vocabulary	しんせつ, 親: しん: on, 切: せつ: on	noun, な adjective
かおつき	顔付き	Expression	vocabulary	かおつき, 顔: かお: kun, 付: つ: kun	noun
さいこう	最高	The Best	vocabulary	さいこう, 最: さい: on, 高: こう: on	noun, な adjective, の adjective
あてじ	当て字	Phonetic Kanji	vocabulary	あてじ, 当: あ: kun, 字: じ: on	noun
むけ	〜向け	Made For	vocabulary	むけ, 向: む: kun	suffix
けんきゅうしょ	研究所	Research Institute	vocabulary	けんきゅうしょ, 研: けん: on, 究: きゅう: on, 所: しょ: on, &emsp;けんきゅうじょ, 研: けん: on, 究: きゅう: on, 所: じょ: on	noun
ちかみち	近道	Shortcut	vocabulary	ちかみち, 近: ちか: kun, 道: みち: kun	noun, する verb
なげつける	投げ付ける	To Throw Against	vocabulary	なげつける, 投: な: kun, 付: つ: kun	transitive verb, ichidan verb
しんぱい	心配	A Worry	vocabulary	しんぱい, 心: しん: on, 配: ぱい: on	noun, する verb, な adjective
もとめる	求める	To Want	vocabulary	もとめる, 求: もと: kun	transitive verb, ichidan verb
おもわず	思わず	Unintentionally	vocabulary	おもわず, 思: おも: kun	adverb
さぎょう	作業	Work	vocabulary	さぎょう, 作: さ: on, 業: ぎょう: on	noun, する verb
にゅういん	入院	Hospitalization	vocabulary	にゅういん, 入: にゅう: on, 院: いん: on	noun, する verb
かたる	語る	To Talk	vocabulary	かたる, 語: かた: kun	transitive verb, godan verb
のうじょう	農場	Farm	vocabulary	のうじょう, 農: のう: on, 場: じょう: on	noun
きんじょ	近所	Neighborhood	vocabulary	きんじょ, 近: きん: on, 所: じょ: on	noun, の adjective
じょしゅ	助手	Assistant	vocabulary	じょしゅ, 助: じょ: on, 手: しゅ: on	noun
けんきゅうしつ	研究室	Laboratory	vocabulary	けんきゅうしつ, 研: けん: on, 究: きゅう: on, 室: しつ: on	noun
はじめる	始める	To Begin	vocabulary	はじめる, 始: はじ: kun	transitive verb, ichidan verb
おきる	起きる	To Wake Up	vocabulary	おきる, 起: お: kun	intransitive verb, ichidan verb
そくど	速度	Speed	vocabulary	そくど, 速: そく: on, 度: ど: on	noun
おさけ	お酒	Sake	vocabulary	おさけ, 酒: さけ: kun	noun
にほんしゅ	日本酒	Japanese Style Alcohol	vocabulary	にほんしゅ, 日: に: on, 本: ほん: on, 酒: しゅ: on, &emsp;にっぽんしゅ, 日: にっ: on, 本: ぽん: on, 酒: しゅ: on	noun
びょういん	病院	Hospital	vocabulary	びょういん, 病: びょう: on, 院: いん: on	noun, の adjective
がくいん	学院	Academy	vocabulary	がくいん, 学: がく: on, 院: いん: on	noun
しゅうてん	終点	Last Stop	vocabulary	しゅうてん, 終: しゅう: on, 点: てん: on	noun
じてんしゃ	自転車	Bicycle	vocabulary	じてんしゃ, 自: じ: on, 転: てん: on, 車: しゃ: on	noun
うんてんする	運転する	To Drive	vocabulary	うんてんする, 運: うん: on, 転: てん: on	する verb
かいてん	回転	Rotation	vocabulary	かいてん, 回: かい: on, 転: てん: on	noun, する verb
おちる	落ちる	To Fall Down	vocabulary	おちる, 落: お: kun	intransitive verb, ichidan verb
うんがいい	運がいい	Lucky	vocabulary	うんがいい, 運: うん: on	expression, い adjective
こうかい	公開	Open To The Public	vocabulary	こうかい, 公: こう: on, 開: かい: on	noun, する verb, の adjective
かいぎょう	開業	Opening A Business	vocabulary	かいぎょう, 開: かい: on, 業: ぎょう: on	noun, する verb
しゅうちゅう	集中	Concentration	vocabulary	しゅうちゅう, 集: しゅう: on, 中: ちゅう: on	noun, する verb, の adjective
のむ	飲む	To Drink	vocabulary	のむ, 飲: の: kun	transitive verb, godan verb
こうぎょう	工業	Industry	vocabulary	こうぎょう, 工: こう: on, 業: ぎょう: on	noun
かんじ	漢字	Kanji	vocabulary	かんじ, 漢: かん: on, 字: じ: on	noun
どうろ	道路	Paved Road	vocabulary	どうろ, 道: どう: on, 路: ろ: on	noun
のうみん	農民	Peasants	vocabulary	のうみん, 農: のう: on, 民: みん: on	noun, の adjective
のうぎょう	農業	Agriculture	vocabulary	のうぎょう, 農: のう: on, 業: ぎょう: on	noun, の adjective
ちかてつ	地下鉄	Subway	vocabulary	ちかてつ, 地: ち: on, 下: か: on, 鉄: てつ: on	noun
てつじん	鉄人	Strong Man	vocabulary	てつじん, 鉄: てつ: on, 人: じん: on	noun
でんてつ	電鉄	Electric Railway	vocabulary	でんてつ, 電: でん: on, 鉄: てつ: on	noun
かしゅ	歌手	Singer	vocabulary	かしゅ, 歌: か: on, 手: しゅ: on	noun
さんていする	算定する	To Calculate	vocabulary	さんていする, 算: さん: on, 定: てい: on	する verb
しんぶん	新聞	Newspaper	vocabulary	しんぶん, 新: しん: on, 聞: ぶん: on	noun, の adjective
にほんご	日本語	Japanese Language	vocabulary	にほんご, 日: に: on, 本: ほん: on, 語: ご: on	noun, の adjective
ふらんすご	フランス語	French Language	vocabulary	ふらんすご, 語: ご: on, &emsp;フランスご, 語: ご: on	noun
すぺいんご	スペイン語	Spanish Language	vocabulary	すぺいんご, 語: ご: on, &emsp;スペインご, 語: ご: on	noun
なく	鳴く	To Chirp	vocabulary	なく, 鳴: な: kun	godan verb
よこ	横	Side	vocabulary	よこ, 横: よこ: kun	noun
しんゆう	親友	Close Friend	vocabulary	しんゆう, 親: しん: on, 友: ゆう: on	noun
あたま	頭	Head	vocabulary	あたま, 頭: あたま: kun	noun
かお	顔	Face	vocabulary	かお, 顔: かお: kun	noun
びょうき	病気	Sick	vocabulary	びょうき, 病: びょう: on, 気: き: on	noun, の adjective
びょう	〜病	Disease	vocabulary	びょう, 病: びょう: on	noun, suffix
びょうにん	病人	Sick Person	vocabulary	びょうにん, 病: びょう: on, 人: にん: on	noun
さいきん	最近	Recent	vocabulary	さいきん, 最: さい: on, 近: きん: on	noun, の adjective
めいしゃ	目医者	Eye Doctor	vocabulary	めいしゃ, 目: め: kun, 医: い: on, 者: しゃ: on	noun
いちばんめ	一番目	First Thing	vocabulary	いちばんめ, 一: いち: on, 番: ばん: on, 目: め: kun	noun
たのしみ	楽しみ	Looking Forward To	vocabulary	たのしみ, 楽: たの: kun	noun, な adjective
たすかる	助かる	To Be Helped	vocabulary	たすかる, 助: たす: kun	intransitive verb, godan verb
たのしむ	楽しむ	To Enjoy	vocabulary	たのしむ, 楽: たの: kun	godan verb
ばかす	化かす	To Bewitch	vocabulary	ばかす, 化: ば: kun	transitive verb, godan verb
はなし	話	Story	vocabulary	はなし, 話: はな: kun	noun
してつ	私鉄	Private Railway	vocabulary	してつ, 私: し: on, 鉄: てつ: on	noun
ようきゅう	要求	Demand	vocabulary	ようきゅう, 要: よう: on, 求: きゅう: on	noun, する verb
しだい	私大	Private College	vocabulary	しだい, 私: し: on, 大: だい: on	noun
きょくせん	曲線	Curve	vocabulary	きょくせん, 曲: きょく: on, 線: せん: on	noun
げんご	言語	Language	vocabulary	げんご, 言: げん: on, 語: ご: on	noun
はやい	速い	Fast	vocabulary	はやい, 速: はや: kun	い adjective
たちのみ	立ち飲み	Standing And Drinking	vocabulary	たちのみ, 立: た: kun, 飲: の: kun	noun
やくば	役場	Town Hall	vocabulary	やくば, 役: やく: on, 場: ば: kun	noun
だいどころ	台所	Kitchen	vocabulary	だいどころ, 台: だい: on, 所: どころ: kun	noun, の adjective
だいがくいん	大学院	Graduate School	vocabulary	だいがくいん, 大: だい: on, 学: がく: on, 院: いん: on	noun
たしざん	足し算	Addition	vocabulary	たしざん, 足: た: kun, 算: ざん: on	noun
ひきざん	引き算	Subtraction	vocabulary	ひきざん, 引: ひ: kun, 算: ざん: on	noun
